id	truth_id	hashtag_id
94828	483003	277
94829	483008	1571
94830	483008	1479
94831	483008	1585
94832	483008	2071
94833	483017	15173
94834	483017	9023
94835	483017	702
94836	483017	108
94837	483018	61
94838	483020	169
94840	483032	849
94841	483032	306
94843	483054	15174
94844	483054	232
94853	483072	2794
94854	483082	2066
94855	483087	5448
94859	483093	3462
94860	483095	315
94861	483095	3426
94862	483095	2431
94863	483095	2430
94864	483095	5149
94865	483097	2193
94866	483097	6858
94867	483097	4739
94868	483101	15181
94869	483101	1452
94870	483103	2431
94871	483103	2430
94872	483107	1452
94873	483109	2219
94874	483109	15168
94875	483109	2510
94884	483122	409
94885	483122	7011
94886	483132	277
94887	483135	58
94888	483143	49
94889	483143	58
94891	483145	1452
94892	483147	15099
94893	483147	6858
94894	483147	4739
94895	483156	15183
94744	482833	8774
97549	488769	13435
97550	488769	12911
97551	488769	8727
97566	488812	3116
97570	488823	19
97577	488849	5419
97578	488851	15532
97579	488853	101
97580	488869	1051
97581	488869	15533
97585	488872	864
97588	488889	5333
97589	488889	58
97590	488890	15534
97591	488890	15535
97594	488902	169
97595	488905	58
97603	488923	814
97604	488923	1654
97605	488925	210
97606	488925	707
97613	488953	217
97615	488973	5441
97616	488973	5442
97617	488974	15536
97618	488991	400
97619	488991	3112
97620	488991	707
97621	488991	15537
97622	488992	12753
97623	488992	400
97624	488992	4540
97627	489008	5441
97628	489008	5442
97629	489008	3438
97630	489023	43
97631	489028	87
97632	489028	15538
97633	489032	3158
97634	489032	1452
97635	489032	3735
97636	489037	3744
97638	489039	2131
97639	489039	396
97640	489048	15539
97643	489083	3158
97645	489095	15169
97646	489102	5524
97647	489102	7886
97649	489105	15540
97650	489105	5442
97654	489143	4799
97655	489143	3158
97656	489146	15516
97657	489153	7878
97658	489153	15542
97659	489154	2193
97660	489154	4643
97661	489154	5131
97662	489154	14407
97663	489154	5441
97664	489154	5442
97665	489157	14407
97666	489157	359
97667	489159	2260
97668	489159	3438
97669	489159	15543
97670	489164	15544
97671	489164	15545
97672	489164	15546
97673	489164	15547
97674	489166	118
97675	489172	169
97676	489172	15548
97677	489180	3158
97678	489180	3116
97679	489180	11465
97680	489185	15549
97681	489195	15550
97682	489195	3462
97683	489205	3116
97684	489205	702
97686	489213	796
97687	489213	797
97690	489234	5441
97691	489234	5442
97692	489236	43
97694	489236	19
97695	489236	38
97698	489238	1458
97699	489238	4643
97700	489238	15552
97703	489241	43
97704	489241	15553
97705	489241	217
97706	489241	31
97708	489242	11465
97710	489242	9128
97712	489242	3913
97715	489242	15554
97720	489252	15555
97721	489252	15556
97722	489252	4407
97727	489256	15559
97728	489257	3931
97729	489257	29
97731	489261	15519
97732	489262	31
97733	489262	29
97735	489264	15562
97736	489264	29
97737	489264	3709
97738	489264	31
97739	489264	15563
97740	489269	1460
97747	489287	6999
97751	489296	31
97758	489307	1598
97763	489310	15564
97764	489310	215
97765	489310	1497
97766	489310	770
97770	489318	1573
97773	489336	6248
97776	489358	1525
97779	489366	15567
97781	489366	28
97782	489366	1604
97785	489372	1569
97786	489372	19
97787	489372	48
97788	489372	1570
97789	489372	1571
97791	489372	1573
97795	489375	3158
97797	489375	2530
97799	489375	169
97801	489375	2167
97803	489372	1580
97804	489372	1581
97805	489372	959
97807	489377	6041
97808	489378	44
97811	489378	1569
97814	489378	1570
97816	489378	1571
97818	489378	1572
97820	489378	1573
97821	489378	1574
97822	489378	1575
97823	489378	757
97824	489378	1576
97826	489378	1577
97828	489378	1579
97830	489378	1581
97831	489378	959
94759	482900	7557
94760	482900	646
94761	482900	9441
94762	482900	640
94787	482913	791
94788	482919	3397
94798	482933	5810
94803	482953	8930
94807	482956	1636
94814	482971	1587
94815	482973	101
94817	482975	686
94818	482975	13993
94839	483023	15170
94842	483052	1573
94845	483056	1636
94846	483056	15175
94847	483056	6668
94848	483056	15176
94849	483056	15177
94850	483056	15178
94851	483056	15179
94852	483056	15180
94856	483088	1636
94857	483088	2219
94858	483088	15168
94876	483109	3463
94877	483109	2431
94878	483109	5149
94879	483116	15182
94880	483116	8727
94881	483116	2235
94882	483116	1452
94883	483118	232
94890	483143	62
94897	483160	390
94898	483160	15184
94901	483164	15185
94906	483166	8357
94907	483166	6847
94908	483166	12209
94909	483166	15186
94910	483166	3487
94911	483168	13912
94912	483169	163
94915	483171	3550
94920	483178	7003
94921	483178	1458
94922	483178	6858
94923	483178	4739
94924	483178	3499
94925	483180	1314
94926	483180	397
94927	483180	359
94935	483246	1572
94936	483246	15188
94937	483246	6756
94938	483246	2429
94939	483248	4734
94940	483248	15189
94941	483248	4802
94944	483250	702
94945	483250	108
94946	483250	135
94954	483258	19
94955	483258	1585
94956	483258	1586
94957	483258	1587
94958	483262	307
94961	483267	15194
94965	483273	390
94966	483292	3346
94967	483292	7396
94971	483314	382
94972	483326	2431
94973	483326	2430
94983	483343	10176
94988	483360	4739
94989	483360	5810
94990	483360	2235
94991	483365	217
94992	483370	19
94993	483370	1479
94994	483371	135
94997	483380	6858
94998	483380	4739
94999	483380	15196
95000	483380	3116
95010	483414	2293
95011	483414	4798
95019	483421	4798
95020	483421	2080
95021	483424	4798
95022	483424	2080
95025	483435	5133
95044	483466	3744
95048	483479	6858
95049	483479	4739
95050	483479	5810
95051	483480	94
95052	483482	5810
95053	483482	6858
95054	483482	4739
95055	483484	6902
95057	483488	15200
95059	483496	6339
95060	483496	5809
95061	483496	223
95062	483497	15201
95063	483497	1100
95064	483497	8727
95066	483501	2219
95067	483501	15168
95069	483505	259
95070	483505	6562
95072	483511	3426
95085	483531	15203
95089	483553	15204
95097	483568	9232
95100	483570	10176
95101	483573	15207
95102	483573	15208
95104	483576	3951
95105	483576	118
95106	483577	5594
95109	483581	15203
95110	483582	4734
95120	483609	3116
95122	483609	62
95123	483610	15210
95124	483611	8671
95125	483611	3158
95127	483620	7607
95128	483624	1439
95129	483624	6858
95130	483624	4739
95131	483624	15211
95132	483624	3487
95133	483624	2219
95135	483624	3426
95136	483624	5149
95137	483624	2431
95138	483624	6892
95139	483624	5799
95141	483632	7496
95143	483636	3463
95144	483636	5810
95145	483636	2219
95146	483644	15163
95147	483644	2219
95152	483650	503
95155	483658	1585
95156	483664	3158
95157	483664	4798
95158	483664	3426
95159	483665	43
95162	483682	937
94896	483156	503
94899	483161	1065
94900	483161	1078
94902	483165	101
94903	483165	4012
94904	483165	23
94905	483165	6549
94916	483171	2219
94917	483171	15168
94918	483171	4053
94919	483171	10513
94933	483229	5810
94934	483229	15187
94943	483250	118
94948	483251	1604
94949	483251	776
94959	483262	15193
94960	483262	44
94963	483270	101
94964	483270	465
94979	483326	1370
94980	483326	12222
94982	483338	1502
94984	483342	15195
95008	483411	4799
95046	483476	87
95047	483476	93
95056	483488	8671
95058	483490	1520
95071	483509	315
95080	483518	5810
95081	483518	4739
95082	483518	6858
95083	483518	15202
95092	483561	8971
95093	483561	688
95098	483568	217
95099	483568	3550
95126	483613	3116
95140	483628	3579
95150	483644	9232
95166	483683	43
95180	483709	4799
95181	483709	2293
95192	483761	244
95193	483761	258
95195	483771	83
95198	483782	15214
97552	488777	1191
97553	488777	1120
97554	488778	14563
97555	488782	5333
97556	488782	58
97557	488799	400
97558	488799	5441
97559	488799	5442
97560	488802	5441
97561	488802	5442
97562	488805	5
97563	488805	58
97564	488805	5333
97565	488811	15530
97567	488815	6961
97568	488815	9231
97569	488815	1391
97571	488825	14563
97572	488825	5441
97573	488825	15392
97574	488828	2253
97575	488847	15531
97576	488847	1051
97582	488871	3989
97583	488871	5441
97584	488871	5442
97586	488874	5419
97587	488887	707
97592	488895	6727
97593	488901	5928
97596	488907	12753
97597	488913	795
97598	488913	12753
97599	488915	3438
97600	488915	5442
97601	488916	5441
97602	488923	12753
97607	488927	210
97608	488928	169
97609	488928	3158
97610	488937	5333
97611	488937	58
97612	488937	797
97614	488973	2253
97625	489003	58
97626	489004	87
97637	489038	12753
97641	489077	5338
97642	489077	901
97644	489086	15169
97648	489102	7887
97651	489108	14496
97652	489122	1572
97653	489122	15541
97685	489205	108
97688	489227	3913
97689	489234	3438
97693	489237	15551
97696	489236	29
97697	489238	3989
97701	489240	5441
97702	489240	5442
97707	489241	29
97709	489241	19
97711	489241	34
97713	489241	26
97714	489241	32
97716	489241	3931
97717	489241	757
97718	489252	87
97719	489252	110
97723	489252	15557
97724	489252	15558
97725	489255	29
97726	489255	3931
97730	489257	15560
97734	489263	15561
97741	489273	937
97742	489276	43
97743	489283	4059
97744	489283	794
97745	489287	15561
97746	489287	15559
97748	489291	38
97749	489294	1495
97750	489294	5166
97752	489304	1601
97753	489304	1602
97754	489307	1739
97755	489307	3929
97756	489307	1587
97757	489307	33
97759	489307	1925
97760	489310	43
97761	489310	44
97762	489310	1832
97767	489314	4826
97768	489314	1525
97769	489314	19
97771	489321	5273
97772	489326	6248
97774	489352	15565
97775	489352	15566
97777	489359	3986
97778	489360	1739
97780	489367	83
97783	489372	44
97784	489372	1568
97790	489372	1572
94913	483169	9075
94914	483171	4052
97792	489372	1574
97793	489372	1575
97794	489372	757
97796	489372	1576
97798	489372	1577
97800	489372	1578
97802	489372	1579
97806	489372	62
97809	489377	14566
97810	489378	1568
97812	489378	19
97813	489378	48
97815	489379	4040
97817	489379	5441
97819	489379	5442
97825	489380	6248
97827	489378	1578
97829	489378	1580
97833	489381	6248
97834	489381	5593
97835	489382	15356
97836	489382	4792
97837	489395	3735
97839	489400	3695
97842	489413	978
97843	489413	40
97844	489413	5279
97845	489413	702
97846	489413	108
97847	489413	959
97848	489413	219
97849	489413	135
97850	489413	62
97851	489413	1068
97852	489413	38
97853	489413	757
97855	489417	2275
97858	489413	3998
97859	489413	89
97860	489413	762
97862	489413	15568
97865	489419	87
97868	489413	2069
97869	489413	1587
97871	489420	1573
97877	489422	3462
97878	489422	1490
97879	489423	19
97880	489423	2069
97881	489423	1587
97882	489423	1586
97884	489423	33
97888	489427	11036
97904	489449	1452
97905	489453	3735
97906	489455	1656
97907	489455	1654
97917	489462	4748
97920	489464	3735
97921	489466	1452
97922	489467	3735
97923	489467	1452
97924	489467	15573
97926	489475	19
97927	489475	45
97928	489475	2069
97929	489475	1082
97930	489482	664
97941	489506	1572
97943	489506	1573
97951	489506	1580
97952	489506	1581
97955	489509	15575
97957	489513	217
97965	489555	4558
97977	489582	19
97993	489619	15578
97994	489627	101
97995	489627	531
97996	489627	258
97997	489630	2605
97998	489630	1460
98001	489635	19
98003	489635	1081
98011	489637	110
98012	489637	57
98013	489637	959
98014	489637	330
98015	489637	15579
98016	489637	982
98017	489637	2262
98018	489637	409
98031	489643	2262
98035	489646	3735
98050	489695	15582
98052	489700	42
98063	489712	1573
98072	489724	1654
98073	489727	10991
98074	489727	4051
98076	489734	702
98077	489734	108
98078	489734	15587
98088	489743	3974
98090	489752	3005
98091	489752	15588
98097	489765	3116
98098	489765	108
98099	489765	259
98116	489766	1391
98117	489766	3116
98118	489766	1439
98119	489766	5441
98122	489772	15590
98123	489772	1458
98124	489772	257
98125	489772	5442
98127	489780	1452
98129	489782	15592
98130	489782	15593
98131	489782	15594
98134	489788	15595
98135	489791	1572
98137	489794	165
98138	489794	2193
98139	489794	5441
98140	489794	5442
98142	489794	15144
98143	489794	3116
98144	489796	15597
98145	489796	3158
98146	489797	11345
98148	489802	15175
98150	489805	8727
98151	489807	5441
98152	489807	5442
98153	489809	15598
98154	489809	15393
98158	489817	15600
98159	489822	15597
98160	489822	3158
98161	489822	15601
98162	489824	1574
98163	489826	58
98164	489827	15602
98165	489827	3158
98182	489858	5441
98183	489858	5442
98184	489859	5441
98185	489859	5442
98186	489861	258
98189	489861	101
98190	489861	832
98191	489861	1243
98192	489861	10382
94928	483197	2630
94929	483197	3406
94930	483204	8501
94931	483208	12555
94932	483208	1987
94942	483249	4016
94947	483250	43
94950	483256	4799
94951	483256	15190
94952	483256	15191
94953	483256	15192
94962	483271	1452
94968	483307	169
94969	483313	376
94970	483313	2855
94974	483326	5149
94975	483326	2219
94976	483326	9232
94977	483326	112
94978	483326	108
94981	483338	1573
94985	483345	1502
94986	483345	1636
94987	483360	6858
94995	483370	1585
94996	483370	2071
95001	483407	19
95002	483407	1585
95003	483407	1586
95004	483407	1587
95005	483411	3426
95006	483411	14076
95007	483411	14422
95009	483411	15197
95012	483418	58
95013	483419	83
95014	483418	1987
95015	483419	84
95016	483418	15198
95017	483418	15199
95018	483418	14422
95023	483426	4798
95024	483426	2080
95026	483435	5134
95027	483441	849
95028	483443	4799
95029	483454	5338
95030	483454	901
95031	483456	2064
95032	483456	43
95033	483456	1585
95034	483456	19
95035	483456	45
95036	483456	959
95037	483456	38
95038	483456	757
95039	483456	44
95040	483466	1146
95041	483466	58
95042	483466	7973
95043	483466	7522
95045	483470	43
95065	483501	2431
95068	483505	1641
95073	483511	223
95074	483513	3426
95075	483515	38
95076	483516	2219
95077	483516	15168
95078	483516	14536
95079	483516	1987
95084	483529	2293
95086	483537	1987
95087	483551	5133
95088	483551	5134
95090	483553	15205
95091	483553	15206
95094	483568	15168
95095	483568	2219
95096	483568	2510
95103	483573	15203
95107	483580	1599
95108	483580	1600
95111	483590	15203
95112	483594	2094
95113	483595	118
95114	483595	108
95115	483595	43
95116	483604	1452
95117	483606	3116
95118	483606	2193
95119	483606	359
95121	483610	15209
95134	483624	376
95142	483637	101
95148	483644	15168
95149	483646	118
95151	483644	2043
95153	483651	15212
95154	483658	19
95160	483669	9232
95161	483677	101
95167	483684	42
95173	483694	6647
95175	483694	6648
95176	483694	5478
95177	483704	87
95178	483707	253
95184	483756	6858
95185	483756	4739
95186	483756	397
95187	483756	3487
95188	483756	6892
95189	483756	5799
95190	483757	1177
95191	483761	43
95196	483773	783
95197	483773	83
95199	483791	3255
95200	483791	1679
95201	483791	2219
95202	483791	2510
95203	483791	746
95204	483791	62
95207	483794	49
95208	483796	43
95210	483798	15215
95212	483807	15215
95214	483811	5439
95215	483811	3463
95216	483811	2431
95217	483811	6756
95218	483811	2510
95219	483816	87
95220	483823	6858
95221	483823	4739
95222	483823	166
95223	483828	101
95224	483827	6858
95225	483828	4012
95237	483844	2630
95238	483844	3406
97832	489378	62
97838	489395	163
97840	489413	937
97841	489413	43
97854	489413	3925
97856	489413	19
97857	489413	1497
97861	489413	23
97863	489413	4887
97864	489413	4850
97866	489413	5373
97867	489413	4773
97870	489413	33
97872	489413	1452
97873	489413	1604
95163	483682	1585
95168	483687	217
95169	483687	3426
95170	483687	5149
95171	483687	2431
95172	483687	2430
95174	483695	525
95179	483711	15213
95182	483741	19
95183	483741	1585
95194	483771	783
95205	483794	746
95206	483794	62
95209	483798	13138
95211	483807	5192
95213	483807	13138
95228	483834	40
95229	483836	15216
95230	483840	2227
95231	483840	8671
95232	483840	3158
95233	483840	2043
95234	483840	5149
95235	483840	2431
95236	483840	2430
97874	489413	15569
97875	489413	29
97876	489413	3709
97883	489424	3462
97885	489424	165
97886	489424	5441
97887	489424	4739
97889	489427	15570
97890	489427	1479
97891	489427	2069
97892	489437	6566
97893	489437	101
97894	489437	121
97895	489437	96
97896	489439	14496
97897	489443	15571
97898	489444	14496
97899	489444	165
97900	489446	3462
97901	489446	5441
97902	489446	5442
97903	489446	15572
97908	489456	3116
97909	489456	3735
97910	489456	1452
97911	489458	5441
97912	489458	5442
97913	489459	3735
97914	489459	10616
97915	489459	1654
97916	489459	11465
97918	489462	3735
97919	489462	1452
97925	489472	15574
97931	489482	1391
97932	489482	3735
97934	489506	44
97935	489506	1568
97936	489506	1569
97937	489506	19
97938	489506	48
97939	489506	1570
97940	489506	1571
97956	489512	6888
97958	489535	257
97959	489535	1458
97960	489535	7003
97961	489535	3989
97962	489535	5477
97963	489550	7100
97964	489550	7101
97966	489559	12753
97972	489568	62
97978	489582	4852
97979	489582	1578
97980	489582	1479
97981	489584	3392
97982	489584	43
97983	489584	5335
97985	489594	1571
97986	489594	5943
97987	489594	3932
97989	489595	165
97990	489597	3462
97991	489602	702
97992	489602	108
97999	489633	19
98020	489643	43
98021	489643	44
98032	489646	2001
98033	489646	14153
98034	489646	5333
98036	489648	10
98037	489652	265
98038	489652	3116
98039	489656	1573
98040	489656	10616
98041	489662	3735
98043	489666	849
98044	489666	850
98047	489676	12753
98048	489680	15580
98049	489680	15581
98051	489699	257
98053	489699	10991
98064	489722	15586
98065	489722	13234
98066	489722	2216
98067	489722	258
98068	489722	3989
98069	489722	257
98070	489722	1458
98071	489722	7003
99050	491741	627
99051	491741	19
99052	491743	12054
99053	491743	43
99054	491754	43
99055	491754	40
99056	491754	982
99057	491754	92
99058	491754	1641
99059	491754	5581
99060	491754	5101
99061	491754	217
99062	491754	57
99063	491755	7057
99064	491755	15709
99065	491755	3619
99066	491758	313
99067	491761	223
99068	491762	1641
99069	491762	43
99070	491762	849
99071	491762	169
99072	491762	12462
99073	491765	3627
99074	491765	12211
99075	491765	15710
99076	491765	1641
99077	491765	2293
99078	491766	2263
99079	491766	11876
99080	491766	15711
99081	491767	3119
99082	491767	43
99083	491767	1391
99084	491767	1273
99085	491768	1283
99086	491768	96
99087	491769	2797
99088	491769	306
95164	483682	2071
95165	483682	4773
95226	483827	4739
95227	483827	359
97933	489498	4010
97942	489507	588
97944	489506	1574
97945	489506	1575
97946	489506	757
97947	489506	1576
97948	489506	1577
97949	489506	1578
97950	489506	1579
97953	489506	959
97954	489506	62
97967	489563	43
97968	489563	11750
97969	489567	15576
97970	489567	2430
97971	489567	15577
97973	489571	1675
97974	489578	11465
97975	489578	3735
97976	489578	5333
97984	489593	15399
97988	489595	3977
98000	489633	1081
98002	489635	1479
98004	489637	38
98005	489637	43
98006	489637	44
98007	489637	49
98008	489637	48
98009	489637	1636
98010	489637	1572
98019	489643	38
98022	489643	49
98023	489643	48
98024	489643	1636
98025	489643	1572
98026	489643	110
98027	489643	57
98028	489643	959
98029	489643	330
98030	489643	982
98042	489665	58
98045	489670	58
98046	489670	6619
98054	489702	15583
98055	489702	1458
98056	489702	7003
98057	489702	257
98058	489702	3989
98059	489704	15240
98060	489704	15584
98061	489704	15585
98062	489704	2260
98075	489734	1572
98079	489735	3989
98080	489735	257
98081	489735	1458
98082	489735	2193
98083	489735	465
98084	489735	3986
98085	489735	5441
98086	489735	5442
98087	489735	11465
98089	489751	257
98092	489755	1391
98093	489761	217
98094	489761	11465
98095	489763	1573
98096	489763	58
98100	489765	5435
98101	489765	5436
98102	489765	557
98103	489765	21
98104	489765	5437
98105	489765	101
98106	489765	1262
98107	489765	121
98108	489765	96
98109	489765	252
98110	489765	5438
98111	489765	4827
98112	489765	5439
98113	489765	5440
98114	489765	2488
98115	489765	1736
98120	489766	5442
98121	489767	15589
98126	489779	15591
98128	489781	3989
98132	489783	1452
98133	489785	11734
98136	489791	14128
98141	489794	15596
98147	489799	83
98149	489803	15175
98155	489810	15599
98156	489815	3005
98157	489815	3158
98166	489837	15603
98167	489838	6727
98168	489838	15604
98169	489839	3989
98170	489839	3438
98171	489839	724
98172	489839	15067
98173	489839	4042
98174	489842	14566
98175	489845	14580
98176	489847	15605
98177	489847	15606
98178	489850	3735
98179	489850	6668
98180	489857	5441
98181	489857	5442
98187	489861	259
98188	489861	531
98193	489861	96
98194	489861	121
98195	489876	3158
98196	489876	2216
98197	489876	108
98198	489878	15607
98199	489879	14597
98200	489879	15608
98201	489880	7919
98202	489881	626
98203	489881	3503
98204	489883	15609
98205	489883	5441
98206	489883	15392
98207	489884	1994
98208	489885	2253
98209	489886	5441
98210	489886	5442
98211	489898	2253
98212	489916	3986
98213	489927	1573
98214	489930	15610
98215	489932	15611
98216	489932	3158
98217	489938	118
98218	489938	702
98219	489938	108
98220	489938	135
98221	489938	43
98222	489943	382
98223	489946	15372
98224	489946	6935
98225	489949	14370
98226	489950	11465
98227	489950	1573
98228	489951	87
98229	489952	14490
99226	491899	9135
99227	491899	4032
99228	491902	3435
99229	491904	15725
99230	491905	7748
99231	491909	43
99232	491920	4069
99233	491920	15726
99234	491920	4133
99235	491920	108
99236	491920	15727
99237	491920	15728
99238	491920	1983
99239	491920	2725
99240	491920	15729
99241	491920	15730
99242	491920	15731
99243	491920	15732
99244	491920	1370
99245	491923	15733
99246	491949	43
99247	491949	959
99248	491949	1465
99249	491949	38
99250	491961	169
99251	491961	3517
99252	491961	2672
99253	491961	15734
99254	491961	8621
99255	491961	3463
99256	491961	5150
99257	491961	4083
99258	491961	15735
99259	491968	10
99260	491968	217
99261	491968	2293
99262	491968	1677
99263	491968	15736
99264	491986	31
99265	491986	3929
99266	491986	8421
99267	491987	1886
99268	491987	7261
99269	491987	15737
99270	491987	15738
99276	491987	15744
99277	491987	43
99278	491987	3736
99279	491987	51
99280	491987	1273
99281	491987	15745
99282	491987	15746
99283	491987	2933
99285	491987	326
99286	491987	15747
99287	491992	1886
99288	491992	7261
99295	491992	15743
99296	491992	15744
99303	491992	2933
99304	491992	204
99305	491992	326
99306	491992	15747
99307	491998	1886
99308	491998	7261
99309	491998	15737
99310	491998	15738
99311	491998	15739
99312	491998	15740
99313	491998	15741
99314	491998	15742
99315	491998	15743
99316	491998	15744
99325	492002	2167
99327	492002	864
99329	492002	1051
99333	492004	15738
99334	492004	15739
99335	492004	15740
99336	492004	15741
99337	492004	15742
99343	492004	1273
99344	492004	15745
99345	492004	15746
99346	492004	2933
99352	492028	31
99356	492046	11770
99360	492070	1525
99366	492104	43
99371	492151	61
99372	492161	193
99373	492173	19
99382	492217	15750
99383	492224	34
99384	492224	31
99385	492224	15751
99386	492229	87
99387	492232	19
99394	492258	15752
99395	492264	21
99399	492295	1585
99400	492295	3998
99401	492295	1587
99402	492295	1586
99408	492320	110
99411	492323	3931
99412	492323	4778
99418	492323	34
99419	492353	19
99421	492353	1586
99423	492356	255
99427	492392	2240
99428	492392	51
99429	492392	11557
99430	492392	15753
99431	492392	762
99435	492392	1566
99436	492392	864
99437	492392	15757
99438	492392	15758
99447	492420	1577
99448	492420	1585
99449	492420	1586
99450	492423	15763
99452	492428	3378
99456	492475	2065
99463	492536	61
99476	492547	1576
99477	492547	1577
99482	492562	43
99483	492562	38
99484	492562	96
99485	492562	4004
99486	492562	1965
99497	492603	43
99498	492605	1051
99499	492605	4167
99500	492605	43
99501	492614	844
99502	492616	19
99503	492616	1479
99507	492623	43
99508	492623	15764
99509	492623	3156
99511	492664	19
99512	492664	1739
99513	492664	6760
99514	492671	706
99516	492682	3378
99517	492682	4770
99518	492682	38
99519	492682	5465
99521	492713	2105
99531	492744	33
99539	492763	33
99543	492776	35
99544	492776	7232
99271	491987	15739
99272	491987	15740
99273	491987	15741
99274	491987	15742
99275	491987	15743
99284	491987	204
99289	491992	15737
99290	491992	15738
99291	491992	15739
99292	491992	15740
99293	491992	15741
99294	491992	15742
99297	491992	43
99298	491992	3736
99299	491992	51
99300	491992	1273
99301	491992	15745
99302	491992	15746
99317	491998	43
99318	491998	3736
99319	491998	51
99320	491998	1273
99321	491998	15745
99322	491998	15746
99323	491998	2933
99324	491998	204
99326	491998	326
99328	491998	15747
99330	492004	1886
99331	492004	7261
99332	492004	15737
99338	492004	15743
99339	492004	15744
99340	492004	43
99341	492004	3736
99342	492004	51
99347	492004	204
99348	492004	326
99349	492004	15747
99350	492014	563
99351	492022	193
99353	492033	15748
99354	492033	15749
99355	492043	1525
99357	492060	4826
99358	492060	19
99359	492060	1525
99361	492070	19
99367	492111	19
99369	492111	2069
99370	492111	1082
99377	492209	19
99378	492209	2069
99379	492209	1587
99380	492209	1586
99381	492209	33
99397	492282	43
99406	492301	31
99407	492301	4778
99409	492323	6492
99410	492323	29
99413	492323	31
99420	492353	1585
99425	492392	937
99426	492392	1456
99432	492392	15754
99434	492392	15756
99440	492392	15760
99441	492392	6807
99442	492392	15761
99443	492392	15762
99444	492415	3477
99445	492415	3462
99446	492420	19
99453	492450	4890
99454	492450	1630
99455	492450	4786
99462	492487	40
99467	492547	19
99468	492547	48
99469	492547	1570
99470	492547	1571
99471	492547	1572
99478	492547	1578
99479	492547	1579
99480	492547	1580
99481	492547	1581
99490	492582	1577
99493	492600	3929
99495	492600	33
99829	493608	747
99830	493608	8792
99831	493608	1636
99832	493608	38
99833	493608	15789
99834	493608	1500
99835	493608	7865
99836	493608	101
99839	493608	24
99840	493608	982
99841	493625	255
99842	493625	627
99843	493625	2169
99848	493633	1497
99849	493633	7468
99850	493638	43
99851	493640	19
99852	493640	34
99853	493640	31
99854	493640	2045
99855	493640	4548
99856	493641	31
99857	493641	34
99868	493666	43
99869	493666	5936
99870	493666	3601
99871	493666	650
99872	493666	6028
99873	493666	4999
99874	493666	1571
99875	493666	45
99876	493666	6029
99877	493666	1682
99878	493666	217
99879	493666	6030
99880	493667	948
99881	493690	11771
99895	493818	61
99907	493891	7485
99908	493900	15790
99920	494013	144
99921	494013	5270
99922	494013	5271
99923	494013	5272
99926	494039	1602
99927	494042	5681
99928	494042	7065
99929	494054	5681
99930	494054	7065
99931	494060	7834
99932	494060	864
99933	494060	7134
99938	494079	14
99939	494135	43
99940	494135	959
99941	494135	38
99942	494135	1678
99958	494158	23
99959	494158	7143
99960	494158	3929
99961	494158	771
99962	494158	770
99963	494158	44
99964	494158	4913
100019	494475	61
118725	558026	101
118726	558026	252
99362	492083	19
99363	492083	1479
99364	492083	2069
99365	492083	4871
99368	492111	1479
99374	492173	1479
99375	492173	2069
99376	492173	4871
99388	492232	3998
99389	492232	1587
99390	492232	1586
99391	492232	33
99392	492253	4770
99393	492258	3426
99396	492278	937
99398	492295	19
99403	492301	19
99404	492301	1479
99405	492301	34
99414	492323	35
99415	492323	26
99416	492323	32
99417	492323	33
99422	492353	1587
99424	492356	10963
99433	492392	15755
99439	492392	15759
99451	492428	4770
99457	492475	202
99458	492475	101
99459	492479	702
99460	492479	1679
99461	492479	43
99464	492547	44
99465	492547	1568
99466	492547	1569
99472	492547	1573
99473	492547	1574
99474	492547	1575
99475	492547	757
99487	492562	40
99488	492562	4988
99489	492582	19
99491	492600	849
99492	492600	31
99494	492600	1587
99496	492600	1598
99504	492616	31
99505	492616	3148
99506	492616	3289
99510	492662	3462
99515	492680	15765
99520	492686	186
99522	492723	673
99523	492723	61
99524	492737	3426
99525	492737	274
99526	492737	43
99527	492744	19
99528	492744	2069
99529	492744	1587
99530	492744	1586
99532	492760	19
99533	492760	2069
99534	492760	4871
99535	492763	19
99536	492763	2069
99537	492763	1587
99538	492763	1586
99540	492771	62
99541	492774	3933
99542	492776	5468
99551	492786	101
99555	492802	2045
99559	492808	1586
99560	492808	33
99561	492856	15766
99569	492872	19
99570	492872	1082
99572	492887	110
99579	492924	1769
99581	492958	2253
99582	492958	397
99585	492960	306
99587	492960	38
99588	492968	19
99589	492968	3998
99590	492968	1587
99591	492968	6382
99592	492985	29
99593	492985	3291
99594	492985	3292
99595	492985	31
99596	492985	26
99597	492985	32
99598	492985	33
99599	492985	34
99600	492985	35
99601	493004	3492
99602	493004	15770
99615	493027	1586
99617	493033	169
99618	493033	844
99620	493061	19
99621	493061	1585
99622	493061	1586
99623	493061	1587
99624	493062	19
99625	493062	1585
99626	493062	1586
99627	493062	1587
99628	493068	2587
99629	493068	664
99630	493077	219
99631	493081	19
99632	493081	1479
99633	493081	1585
99634	493081	2071
99635	493085	3463
99636	493095	220
99637	493099	2094
99638	493100	19
99639	493100	1577
99640	493100	1585
99641	493100	1586
99642	493101	19
99643	493101	1577
99644	493101	1585
99645	493101	1586
99646	493105	4993
99647	493109	1667
99650	493171	19
99651	493171	4004
99652	493181	45
99653	493181	19
99654	493181	1577
99655	493181	1082
99661	493187	1577
99662	493189	5033
99663	493189	5713
99664	493204	19
99665	493204	1479
99666	493204	1578
99667	493218	15771
99672	493283	770
99673	493283	1651
99674	493298	43
99678	493298	49
99682	493313	1574
99683	493325	5825
